WARN: Corpus#addAll: 1876 elements stored in corpus.
WARN: Corpus#addAll: 875 elements stored in corpus.
WARN: Corpus#addAll: 2 elements stored in corpus.
WARN: Corpus#addAll: 338 elements stored in corpus.
WARN: Corpus#addAll: 97 elements stored in corpus.
WARN: Corpus#addAll: 58 elements stored in corpus.
WARN: Corpus#addAll: 1220 elements stored in corpus.
WARN: Corpus#addAll: 198 elements stored in corpus.
WARN: Corpus#addAll: 410 elements stored in corpus.
WARN: Corpus#addAll: 67 elements stored in corpus.
INFO: Selection#from: 0 words were extracted from Source(name=UtilJCodec, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractPhysicsControl, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Matrix, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FormatVersion, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AWTLoader, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=JoclBuffer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RpcClientService, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RpcHandler, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=VirtualIndexBuffer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Trigger, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TimeLine, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ParticlesModifier, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BitmapTextPage, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Position, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LostFocusBehavior, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=UpdateControl, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AppSettings, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Curve, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=JmeIosGLES, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ShaderVariable, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CinematicEvent, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=BlenderContext, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ImageUtils, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AbstractHostedService, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=NoiseGenerator, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SimplexCollisionShape, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=JoglGLDebugOutputHandler, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractPhysicsDebugControl, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LRUCache, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Ring, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=GLTimingState, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=UniformBinding, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Point2PointJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JmeVersion, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LwjglAbstractDisplay, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=WaterFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CameraNode, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RagdollCollisionListener, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Pose, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AnimationFactory, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AndroidBufferImageLoader, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BoundingBox, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JobProgressAdapter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SkyFactory, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=LastTextureState, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=XMLExporter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Platform, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=GLRenderer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=DDSTexelData, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AssetLoadException, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SceneMeshLoader, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=SubdivisionSurfaceModifier, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Client, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=GuiComparator, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SensorJoystickAxis, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=NanoTimer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SubtypeOf, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=IndexBuffer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SoundEvent, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=NativeVorbisFile, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BitmapCharacterSet, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ShaderNodeVariable, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=DebugShapeFactory, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=HelloOpenCL, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=JoalAL, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SkeletonLoader, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=EnvironmentCamera, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=J3MExporter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CylinderCollisionShape, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CapsuleCollisionShape, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RpcConnection, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=OGGLoader, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TechniqueDefLogic, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FbxReader, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=InstancedGeometry, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ColorTags, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=VarType, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PointLightShadowFilter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=BetterCharacterControl, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=NormalRecalcControl, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=GL4, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Program, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractBox, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=AndroidHarnessFragment, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FbxNodeAttribute, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=JoglOffscreenBuffer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Vector3Serializer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Camera, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=GL2, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RigidBodyControl, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=NeighbourFinder, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CollisionUtil, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=GlfwKeyMap, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractHeightMap, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=NumUtil, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ClientService, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ImageTileLoader, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Dome, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=LodThreshold, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ListMap, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=IGLESContext, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Kernel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DefaultParticleInfluencer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=HelloTerrain, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=OgreMeshKey, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Cinematic, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SpotLightShadowRenderer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FbxAnimNode, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=JmeLightProbe, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RGB565, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BinaryClassField, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Texture, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LwjglContext, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AudioListenerState, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AbstractBlenderHelper, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JmeSystemDelegate, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=IDList, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JmeCursor, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=TextureHelper, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CubeField, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=JmeLightProbeButtonProperty, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SimpleBatchNode, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ReadListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FbxElement, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=StripBox, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=GeometryGroupNode, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractKernel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=StringSerializer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=GLImageFormats, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ColorRGBA, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=WAVLoader, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RmiRegistry, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MotionTrack, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JoyButtonEvent, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BoxCollisionShape, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=LwjglSmoothingTimer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Image, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=MidpointDisplacementHeightMap, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ObjectStore, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SavableSerializer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=BezierCurve, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=TranslucentBucketFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RigidBodyMotionState, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Line, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ClientRegistrationMessage, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ConstraintDefinitionSizeLimit, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ConstraintDefinitionLocLike, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JoystickAxis, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=NativeLibraryLoader, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Unqualified, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=GImpactCollisionShape, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TouchInput, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=StreamAssetInfo, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PssmShadowRenderer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=IosGL, code=...).
INFO: Selection#from: 3 words were extracted from Source(name=AndroidConfigChooser, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MappingAccess, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Particle, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=BloomFilter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PrimitiveAllocator, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=OpenCLObject, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AnimControl, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=J3MLoader, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FlyByCamera, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Structure, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=EntropyComputeUtil, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DummyKeyInput, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=WrappedIndexBuffer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ParticleDepositionHeightMap, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ComposeFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ColorBand, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AssetCache, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FbxAnimCurveNode, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Pointer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PhysicsCollisionObject, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=NioEndpoint, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=MultiTerrainLodControl, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TriangulateModifier, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MikkTSpaceContext, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=LodGenerator, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ArrayModifier, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RenderQueue, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ConeJoint, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AndroidInputHandler14, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=HullCollisionShape, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BlenderFileException, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AbstractTriangle, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PlaneCollisionShape, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ShortSerializer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=FbxMaterial, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PixelReader, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=MeshLoader, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Joystick, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=IrPolygon, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CurvesHelper, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=WireBox, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ColorOverlayFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BitMaskImageCodec, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FbxNode, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FbxAnimLayer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=KTXWriter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ErrorListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LwjglGLFboGL3, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=StatsView, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LwjglPlatform, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MotionPathListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PhysicsCollisionGroupListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PssmShadowUtil, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DummyInput, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=FieldSerializer, code=...).
INFO: Selection#topKWords: top 151 words were extracted using using term frequency as a score.
INFO: WordByCompositeWeight#weightWords: {joal=3.0, disconnect=1.0, translucent=0.5, translational=0.5260198995081206, maintain=1.0, atlas=0.6786585295510932, curf=2.0, inception=1.0, problem=5.407062748644664, allocator=3.0, filtered=0.5260198995081206, pick=0.6197758769842641, camel=1.0, deformer=0.5260198995081206, midpoint=0.5, displacement=0.5, cube=2.6403906187757546, smoothing=1.0, terrain=12.419474779048212, armature=1.0, calculator=3.4451033925662324, pointer=1.0, tuning=0.5648795889781646, surface=2.4574646008434486, dependency=0.6267147513019883, delegator=3.0, ray=1.0, lighting=4.0, musgrave=0.6786585295510932, finder=1.0, bucket=0.5, analog=1.0, envelope=1.555073045143304, quaternion=3.0, light=20.50134055600586, subtitle=1.0, fractal=3.0, ogre=1.6053401620433234, motor=0.947960200983759, bresenham=0.8730169760706581, humanoid=1.0, binormal=0.542535399156551, skin=1.4739801004918796, blur=1.0, ambient=0.662306379782189, screenshot=2.611820878735086, spline=1.0, chase=2.0, triangle=5.0, transparent=1.0, vehicle=4.435120411021836, voronoi=0.6786585295510932, tangent=2.4574646008434486, ghost=3.0, vorbi=2.0, fade=1.0, directional=1.8695171835088984, analyzer=1.0, particle=2.0, escape=1.0, jocl=9.0, sweep=1.0, cartoon=1.0, texture=29.625287929613492, aggregator=1.0, reporter=0.5, picture=1.0, kinematic=1.0, hill=1.0, compressed=3.0, hull=1.5616672534411193, gamma=1.0, stucci=0.6786585295510932, distnoise=0.6786585295510932, converter=1.0, bomb=1.0, hosted=7.0, blender=10.177761334020918, ogg=2.4574646008434486, skeleton=6.79749339484713, flipper=2.0, hydraulic=0.542535399156551, modulator=2.0, bloom=2.0, intersection=1.0, wood=0.6786585295510932, picker=0.9679564909126028, radius=0.6032257547375488, texel=1.0, offscreen=1.5826865222982949, perturb=1.0, coordinate=2.0, torus=2.0, overlay=1.0, timing=2.0, erode=1.9149292016868977, gizmo=1.6656735844753352, hatch=1.0, tracer=1.5, basis=1.4739801004918796, water=4.0, picking=1.0, graph=1.0, marble=0.6786585295510932, wire=3.873570422191036, scattering=1.2772565959946702, triangulated=0.6786585295510932, uncached=0.542535399156551, mock=1.0, cinematic=4.0, rotational=0.5260198995081206, posterization=1.0, visitor=1.0, emitter=7.43833274655888, updated=0.6197758769842641, luminance=1.4486333516299963, shader=16.37328524869801, hinge=1.0, capsule=10.0, game=1.0, blend=0.6786585295510932, optimized=0.542535399156551, android=24.20790272523332, serializer=27.0, hover=1.0, subdivision=0.542535399156551, irradiance=1.0, backend=1.0, jogl=11.417313477701706, projection=1.0, dump=1.0, bezier=1.0, smooth=1.0, console=0.5, execution=1.0, recorder=1.0, effectively=1.0, navigating=0.5548966074337678, deposition=1.0, bone=5.77386313781853, eigen=1.0, geomap=1.0, way=1.0, nifty=1.0, collidable=1.0, better=1.0, material=17.394659837956677, harness=4.180276396031593, strategy=1.0136171968508374, landscape=1.0, customer=1.0} tf-idf scores. 
WARN: Selection#topKWords: 151 total words collected.
INFO: Selection#topKWords: Capped 151 words to 150 words.
INFO: Selection#frequentWords: Top 150 words selected 
INFO: Typicality Rank: {
	directional="0.7886514466856762", 
	coordinate="0.7808228563549195", 
	intersection="0.7046496766320401", 
	terrain="0.6816733381403911", 
	scattering="0.6529851781497134", 
	triangle="0.6503565506576805", 
	pointer="0.620007570579635", 
	translucent="0.5968931890775018", 
	particle="0.592939652670305", 
	posterization="0.5870082397113034", 
	rotational="0.5801797273680244", 
	triangulated="0.5765052828562847", 
	translational="0.5750984076325486", 
	disconnect="0.5710756162879324", 
	material="0.5613061920284093", 
	cinematic="0.5592445737103083", 
	irradiance="0.5539272694922162", 
	displacement="0.547944482983515", 
	quaternion="0.5401562183168586", 
	projection="0.539784270028994", 
	inception="0.5376266304053968", 
	deposition="0.5215823841276683", 
	distnoise="0.5207962248163531", 
	transparent="0.5191924557347812", 
	screenshot="0.5186121953687696", 
	tracer="0.5062704462609069", 
	delegator="0.497693688620144", 
	aggregator="0.4888118938209451", 
	cartoon="0.47479418370189186", 
	converter="0.4729722230780013", 
	kinematic="0.4664645651011699", 
	picture="0.4511875403939857", 
	ambient="0.44827763844717444", 
	customer="0.44677967655265866", 
	allocator="0.4432493420148297", 
	calculator="0.42678461573394566", 
	armature="0.42613636331393834", 
	luminance="0.42034623942882154", 
	reporter="0.4110567444168053", 
	execution="0.40477669336964933", 
	android="0.4045352890175399", 
	landscape="0.4025819880725856", 
	emitter="0.40037032022403485", 
	binormal="0.3880038159780323", 
	filtered="0.38146824474957536", 
	harness="0.37947944070209255", 
	tangent="0.3720562441120597", 
	offscreen="0.36934110653296465", 
	collidable="0.3681207478602283", 
	modulator="0.3673249790934362", 
	maintain="0.3623561919444521", 
	serializer="0.3619681049015871", 
	recorder="0.3588006101987567", 
	compressed="0.35632756277775135", 
	strategy="0.3549379663920377", 
	water="0.35088215620581087", 
	midpoint="0.34390765900585285", 
	marble="0.34085268934523344", 
	finder="0.34060522937516585", 
	surface="0.34030861002553053", 
	smoothing="0.33533760994606066", 
	bresenham="0.33298457914262447", 
	capsule="0.3258061210410291", 
	skeleton="0.32416709464804494", 
	spline="0.322693766942567", 
	erode="0.32138177727101364", 
	shader="0.32024508062163787", 
	optimized="0.3161955075986733", 
	blender="0.312811528314898", 
	fractal="0.3100196677498828", 
	visitor="0.3085505863493273", 
	perturb="0.3059444222588212", 
	problem="0.3058165633484975", 
	uncached="0.3050429897125071", 
	overlay="0.2963768961104726", 
	timing="0.2961557189482584", 
	hosted="0.2957873403172734", 
	subtitle="0.29543262154261934", 
	picker="0.29512899511474616", 
	navigating="0.29497947591419454", 
	escape="0.2941218915325967", 
	better="0.2927306907509955", 
	lighting="0.2914815294487557", 
	analyzer="0.29127057246637206", 
	camel="0.290517747086431", 
	updated="0.2817021253695096", 
	flipper="0.278899549623324", 
	torus="0.2777917016292929", 
	ogre="0.2753755989638743", 
	voronoi="0.27515943433670104", 
	eigen="0.27482464384224276", 
	deformer="0.2734003156229937", 
	backend="0.2710192538485405", 
	humanoid="0.26882026078061977", 
	chase="0.268295178355841", 
	musgrave="0.26660332508832263", 
	texture="0.26118444116509454", 
	tuning="0.26025952892622156", 
	motor="0.25918552079462526", 
	hydraulic="0.25634399361612503", 
	hinge="0.2563026066437509", 
	radius="0.2560209640774707", 
	geomap="0.2553226711419796", 
	envelope="0.23551479275470716", 
	analog="0.2347245568647735", 
	blend="0.23362634686419836", 
	effectively="0.23344909294541524", 
	game="0.23213680771586956", 
	hover="0.2256001784414606", 
	stucci="0.2231465928981784", 
	wire="0.2182015231973662", 
	bezier="0.21781750526247445", 
	bone="0.21657190494825299", 
	dependency="0.21656206733730213", 
	light="0.21479283333740132", 
	bucket="0.2140389176045497", 
	subdivision="0.21053736980930818", 
	vehicle="0.20907917035747847", 
	atlas="0.2070746017778422", 
	smooth="0.20527102362548857", 
	ghost="0.20004945456865464", 
	vorbi="0.19684000580078517", 
	picking="0.1887668868895882", 
	hatch="0.17972212062567602", 
	cube="0.17264358106450906", 
	fade="0.17180807737839263", 
	nifty="0.17080838776988366", 
	texel="0.16914458970251986", 
	bloom="0.16525154454575205", 
	joal="0.16203048689792687", 
	graph="0.14885095426724154", 
	skin="0.14741387064341663", 
	blur="0.1458253826890452", 
	basis="0.1456561157673077", 
	gizmo="0.14379257287090697", 
	pick="0.14155107874399642", 
	gamma="0.1401423100433893", 
	jocl="0.13979620453874003", 
	ray="0.13908411777728735", 
	curf="0.135144243610408", 
	jogl="0.13471135520111996", 
	bomb="0.13327919755589512", 
	sweep="0.13083437693848693", 
	hill="0.13044342216661756", 
	mock="0.11667575967658667", 
	ogg="0.10723575248859396", 
	dump="0.09728126367640981", 
	hull="0.0912364656019938", 
	wood="0.08767339691349066", 
	way="0.07544597852960533"
}
INFO: Selection#typicalWords: Top 13 typical words selected 
INFO: Selection#from: 1 words were extracted from Source(name=Mat22, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Manifold, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SerializationHelper, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ParticleGroup, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=StrictMath, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BufferUtils, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FrictionJointDef, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SphereStack, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=JbDeserializer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RaycastResult, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ParticleQueryCallback, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=JoglPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DestructionListener, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Gears, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=DominoTower, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=RayCastCallback, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CircleStress, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ParticleGroupDef, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PolygonShape, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RayCastOutput, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ChainAndCircleContact, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Position, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=QueryCallback, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RopeJointDef, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Settings, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=DebugDraw, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CircleContact, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TreeCallback, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactEdge, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=DrawingParticles, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DistanceOutput, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Chain, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ManifoldPoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Shape, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FixtureProxy, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MouseJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DistanceInput, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactManager, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=BroadPhase, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Sweep, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=DebugDrawJ2D, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Transform, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PistonWorld, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Car, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DoubleArray, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JointDef, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Pair, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CharacterCollision, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactSolver, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactVelocityConstraint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DynamicTreeNode, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=WeldJoint, code=...).
